taxonID,family,genericName,specificEpithet,taxonRank,infraspecificEpithet,scientificNameAuthorship,scientificName,kingdom
1039,Leguminosae,Lotus,parviflorus,,,Desf.,Lotus parviflorus Desf.,Plantae
1040,Leguminosae,Dorycnium,pentaphyllum,,,Scop.,Dorycnium pentaphyllum Scop.,Plantae
1041,Leguminosae,Dorycnium,rectum,,,(L.) Ser.,Dorycnium rectum (L.) Ser.,Plantae
1042,Leguminosae,Tetragonolobus,maritimus,,,(L.) Roth,Tetragonolobus maritimus (L.) Roth,Plantae
1043,Leguminosae,Anthyllis,vulneraria,,,L.,Anthyllis vulneraria L.,Plantae
1044,Leguminosae,Anthyllis,vulneraria,subsp.,iberica, (W. Becker) Jalas ex Cullen,Anthyllis vulneraria subsp. iberica (W. Becker) Jalas ex Cullen,Plantae
1045,Leguminosae,Anthyllis,vulneraria,subsp.,alpestris, (Kit. ex Schult.) Asch. & Graebn.,Anthyllis vulneraria subsp. alpestris (Kit. ex Schult.) Asch. & Graebn.,Plantae
1046,Leguminosae,Anthyllis,vulneraria,subsp.,gandogeri, (Sagorski) W. Becker ex Maire,Anthyllis vulneraria subsp. gandogeri (Sagorski) W. Becker ex Maire,Plantae
1047,Leguminosae,Dorycnopsis,gerardi,,,(L.) Boiss.,Dorycnopsis gerardi (L.) Boiss.,Plantae
1048,Leguminosae,Ornithopus,perpusillus,,,L.,Ornithopus perpusillus L.,Plantae
1049,Leguminosae,Ornithopus,sativus,,,Brot.,Ornithopus sativus Brot.,Plantae
1050,Leguminosae,Ornithopus,sativus,subsp.,sativus,Brot.,Ornithopus sativus Brot. subsp. sativus,Plantae
1051,Leguminosae,Ornithopus,compressus,,,L.,Ornithopus compressus L.,Plantae
1052,Leguminosae,Ornithopus,pinnatus,,,(Mill.) Druce,Ornithopus pinnatus (Mill.) Druce,Plantae
1053,Leguminosae,Coronilla,scorpioides,,,(L.) W.D.J. Koch,Coronilla scorpioides (L.) W.D.J. Koch,Plantae
1054,Leguminosae,Hippocrepis,commutata,,,Pau,Hippocrepis commutata Pau,Plantae
1055,Haloragaceae,Myriophyllum,aquaticum,,,(Velloso) Verdc.,Myriophyllum aquaticum (Velloso) Verdc.,Plantae
1056,Haloragaceae,Myriophyllum,verticillatum,,,L.,Myriophyllum verticillatum L.,Plantae
1057,Haloragaceae,Myriophyllum,alterniflorum,,,DC.,Myriophyllum alterniflorum DC.,Plantae
1058,Lythraceae,Lythrum,salicaria,,,L.,Lythrum salicaria L.,Plantae
1059,Lythraceae,Lythrum,junceum,,,Banks & Sol.,Lythrum junceum Banks & Sol.,Plantae
1060,Lythraceae,Lythrum,hyssopifolia,,,L.,Lythrum hyssopifolia L.,Plantae
1061,Lythraceae,Lythrum,portula,,,(L.) D.A. Webb,Lythrum portula (L.) D.A. Webb,Plantae
1062,Lythraceae,Lythrum,borysthenicum,,,(Schrank) Litv.,Lythrum borysthenicum (Schrank) Litv.,Plantae
1063,Thymelaeaceae,Daphne,laureola,,,L.,Daphne laureola L.,Plantae
1064,Thymelaeaceae,Daphne,gnidium,,,L.,Daphne gnidium L.,Plantae
1065,Thymelaeaceae,Thymelaea,coridifolia,,,(Lam.) Endl.,Thymelaea coridifolia (Lam.) Endl.,Plantae
1066,Thymelaeaceae,Thymelaea,coridifolia,subsp.,coridifolia,(Lam.) Endl.,Thymelaea coridifolia (Lam.) Endl. subsp. coridifolia,Plantae
1067,Thymelaeaceae,Thymelaea,coridifolia,subsp.,dendrobryum, (Rothm.) M. Laínz,Thymelaea coridifolia subsp. dendrobryum (Rothm.) M. Laínz,Plantae
1068,Thymelaeaceae,Thymelaea,broteriana,,,Cout.,Thymelaea broteriana Cout.,Plantae
1069,Thymelaeaceae,Thymelaea,passerina,,,(L.) Coss. & Germ.,Thymelaea passerina (L.) Coss. & Germ.,Plantae
1070,Myrtaceae,Myrtus,communis,,,L.,Myrtus communis L.,Plantae
1071,Myrtaceae,Eucalyptus,globulus,,,Labill.,Eucalyptus globulus Labill.,Plantae
1072,Myrtaceae,Eucalyptus,globulus,subsp.,globulus,Labill.,Eucalyptus globulus Labill. subsp. globulus,Plantae
1073,Myrtaceae,Eucalyptus,gunnii,,,Hook. f.,Eucalyptus gunnii Hook. f.,Plantae
1074,Onagraceae,Ludwigia,palustris,,,(L.) Elliott,Ludwigia palustris (L.) Elliott,Plantae
1075,Onagraceae,Oenothera,glazioviana,,,Micheli,Oenothera glazioviana Micheli,Plantae
1076,Onagraceae,Oenothera,longiflora,subsp.,longiflora,L.,Oenothera longiflora L. subsp. longiflora,Plantae
1077,Onagraceae,Oenothera,stricta,subsp.,stricta,Ledeb. ex Link,Oenothera stricta Ledeb. ex Link subsp. stricta,Plantae
1078,Onagraceae,Oenothera,rosea,,,L’Hér. ex Aiton,Oenothera rosea L’Hér. ex Aiton,Plantae
1079,Onagraceae,Epilobium,angustifolium,,,L.,Epilobium angustifolium L.,Plantae
1080,Onagraceae,Epilobium,hirsutum,,,L.,Epilobium hirsutum L.,Plantae
1081,Onagraceae,Epilobium,parviflorum,,,Schreb.,Epilobium parviflorum Schreb.,Plantae
1082,Onagraceae,Epilobium,montanum,,,L.,Epilobium montanum L.,Plantae
1083,Onagraceae,Epilobium,lanceolatum,,,Sebast. & Mauri,Epilobium lanceolatum Sebast. & Mauri,Plantae
1084,Onagraceae,Epilobium,duriaei,,,J. Gay ex Godr.,Epilobium duriaei J. Gay ex Godr.,Plantae
1085,Onagraceae,Epilobium,tetragonum,,,L.,Epilobium tetragonum L.,Plantae
1086,Onagraceae,Epilobium,tetragonum,subsp.,tetragonum,L.,Epilobium tetragonum L. subsp. tetragonum,Plantae
1087,Onagraceae,Epilobium,obscurum,,,Schreb.,Epilobium obscurum Schreb.,Plantae
1088,Onagraceae,Epilobium,palustre,,,L.,Epilobium palustre L.,Plantae
1089,Onagraceae,Circaea,lutetiana,subsp.,lutetiana,L.,Circaea lutetiana L. subsp. lutetiana,Plantae
1090,Cornaceae,Cornus,sanguinea,subsp.,sanguinea,L.,Cornus sanguinea L. subsp. sanguinea,Plantae
1091,Santalaceae,Osyris,alba,,,L.,Osyris alba L.,Plantae
1092,Santalaceae,Thesium,pyrenaicum,subsp.,pyrenaicum,Pourr.,Thesium pyrenaicum Pourr. subsp. pyrenaicum,Plantae
1093,Santalaceae,Thesium,humifusum,,,DC.,Thesium humifusum DC.,Plantae
1094,Viscaceae,Viscum,album,,,L.,Viscum album L.,Plantae
1095,Viscaceae,Viscum,album,subsp.,album,L.,Viscum album L. subsp. album,Plantae
1096,Rafflesiaceae,Cytinus,hypocistis,,,(L.) L.,Cytinus hypocistis (L.) L.,Plantae
1097,Rafflesiaceae,Cytinus,hypocistis,subsp.,hypocistis,(L.) L.,Cytinus hypocistis (L.) L. subsp. hypocistis,Plantae
1098,Celastraceae,Euonymus,europaeus,,,L.,Euonymus europaeus L.,Plantae
1099,Aquifoliaceae,Ilex,aquifolium,,,L.,Ilex aquifolium L.,Plantae
1100,Buxaceae,Buxus,sempervirens,,,L.,Buxus sempervirens L.,Plantae
1101,Euphorbiaceae,Mercurialis,perennis,,,L.,Mercurialis perennis L.,Plantae
1102,Euphorbiaceae,Mercurialis,ambigua,,,L. fil.,Mercurialis ambigua L. fil.,Plantae
1103,Euphorbiaceae,Mercurialis,annua,,,L.,Mercurialis annua L.,Plantae
1104,Euphorbiaceae,Euphorbia,lathyris,,,L.,Euphorbia lathyris L.,Plantae
1105,Euphorbiaceae,Euphorbia,hyberna,subsp.,hyberna,L.,Euphorbia hyberna L. subsp. hyberna,Plantae
1106,Euphorbiaceae,Euphorbia,hirsuta,,,L.,Euphorbia hirsuta L.,Plantae
1107,Euphorbiaceae,Euphorbia,flavicoma,,,DC.,Euphorbia flavicoma DC.,Plantae
1108,Euphorbiaceae,Euphorbia,flavicoma,subsp.,occidentalis, M. Laínz,Euphorbia flavicoma subsp. occidentalis M. Laínz,Plantae
1109,Euphorbiaceae,Euphorbia,polygalifolia,,,Boiss. & Reut. ex Boiss.,Euphorbia polygalifolia Boiss. & Reut. ex Boiss.,Plantae
1110,Euphorbiaceae,Euphorbia,polygalifolia,subsp.,hirta, (Lange) M. Laínz,Euphorbia polygalifolia subsp. hirta (Lange) M. Laínz,Plantae
1111,Euphorbiaceae,Euphorbia,uliginosa,,,Welw. ex Boiss.,Euphorbia uliginosa Welw. ex Boiss.,Plantae
1112,Euphorbiaceae,Euphorbia,dulcis,,,L.,Euphorbia dulcis L.,Plantae
1113,Euphorbiaceae,Euphorbia,angulata,,,Jacq.,Euphorbia angulata Jacq.,Plantae
1114,Euphorbiaceae,Euphorbia,helioscopia,,,L.,Euphorbia helioscopia L.,Plantae
1115,Euphorbiaceae,Euphorbia,helioscopia,subsp.,helioscopia,L.,Euphorbia helioscopia L. subsp. helioscopia,Plantae
1116,Euphorbiaceae,Euphorbia,exigua,,,L.,Euphorbia exigua L.,Plantae
1117,Euphorbiaceae,Euphorbia,exigua,subsp.,exigua,L.,Euphorbia exigua L. subsp. exigua,Plantae
1118,Euphorbiaceae,Euphorbia,exigua,subsp.,merinoi, M. Laínz,Euphorbia exigua subsp. merinoi M. Laínz,Plantae
1119,Euphorbiaceae,Euphorbia,falcata,subsp.,falcata,L.,Euphorbia falcata L. subsp. falcata,Plantae
1120,Euphorbiaceae,Euphorbia,peplus,,,L.,Euphorbia peplus L.,Plantae
1121,Euphorbiaceae,Euphorbia,esula,,,L.,Euphorbia esula L.,Plantae
1122,Euphorbiaceae,Euphorbia,esula,subsp.,esula,L.,Euphorbia esula L. subsp. esula,Plantae
1123,Euphorbiaceae,Euphorbia,terracina,,,L.,Euphorbia terracina L.,Plantae
1124,Euphorbiaceae,Euphorbia,terracina,var.,retusa, (Boiss.) Willk. & Lange,Euphorbia terracina var. retusa (Boiss.) Willk. & Lange,Plantae
1125,Euphorbiaceae,Euphorbia,terracina,var.,terracina,L.,Euphorbia terracina L. var. terracina,Plantae
1126,Euphorbiaceae,Euphorbia,amygdaloides,subsp.,amygdaloides,L.,Euphorbia amygdaloides L. subsp. amygdaloides,Plantae
1127,Euphorbiaceae,Euphorbia,segetalis,,,L.,Euphorbia segetalis L.,Plantae
1128,Euphorbiaceae,Euphorbia,portlandica,,,L.,Euphorbia portlandica L.,Plantae
1129,Euphorbiaceae,Euphorbia,paralias,,,L.,Euphorbia paralias L.,Plantae
1130,Euphorbiaceae,Chamaesyce,canescens,,,(L.) Prokh. Consp. Syst. Tithymalus: 19 (1933),Chamaesyce canescens (L.) Prokh. Consp. Syst. Tithymalus: 19 (1933),Plantae
1131,Euphorbiaceae,Chamaesyce,canescens,subsp.,canescens,(L.) Prokh. Consp. Syst. Tithymalus: 19 (1933) subsp. canescens,Chamaesyce canescens (L.) Prokh. Consp. Syst. Tithymalus: 19 (1933) subsp. canescens subsp. canescens,Plantae
1132,Euphorbiaceae,Chamaesyce,prostrata,,,(Aiton) Small,Chamaesyce prostrata (Aiton) Small,Plantae
1133,Euphorbiaceae,Chamaesyce,maculata,,,(L.) Small,Chamaesyce maculata (L.) Small,Plantae
1134,Euphorbiaceae,Chamaesyce,polygonifolia,,,(L.) Small,Chamaesyce polygonifolia (L.) Small,Plantae
1135,Euphorbiaceae,Chamaesyce,peplis,,,(L.) Prokh.,Chamaesyce peplis (L.) Prokh.,Plantae
1136,Rhamnaceae,Rhamnus,cathartica,,,L.,Rhamnus cathartica L.,Plantae
1137,Rhamnaceae,Rhamnus,alaternus,,,L.,Rhamnus alaternus L.,Plantae
1138,Rhamnaceae,Rhamnus,alaternus,subsp.,alaternus,L.,Rhamnus alaternus L. subsp. alaternus,Plantae
1139,Rhamnaceae,Rhamnus,alaternus,subsp.,munyozgarmendiae, Rivas Mart. & J.M. Pizarro,Rhamnus alaternus subsp. munyozgarmendiae Rivas Mart. & J.M. Pizarro,Plantae
1140,Rhamnaceae,Rhamnus,pumila,,,Turra,Rhamnus pumila Turra,Plantae
1141,Rhamnaceae,Rhamnus,pumila,subsp.,pumila,Turra,Rhamnus pumila Turra subsp. pumila,Plantae
1142,Rhamnaceae,Rhamnus,pumila,subsp.,legionensis, Rothm.,Rhamnus pumila subsp. legionensis Rothm.,Plantae
1143,Rhamnaceae,Frangula,alnus,,,Mill.,Frangula alnus Mill.,Plantae
1144,Rhamnaceae,Frangula,alnus,subsp.,alnus,Mill.,Frangula alnus Mill. subsp. alnus,Plantae
1145,Rhamnaceae,Frangula,alnus,f.,retusa, Ladero,Frangula alnus f. retusa Ladero,Plantae
1146,Vitaceae,Vitis,vinifera,,,L.,Vitis vinifera L.,Plantae
1147,Aceraceae,Acer,negundo,,,L.,Acer negundo L.,Plantae
1148,Aceraceae,Acer,pseudoplatanus,,,L.,Acer pseudoplatanus L.,Plantae
1149,Aceraceae,Acer,monspessulanum,subsp.,monspessulanum,L.,Acer monspessulanum L. subsp. monspessulanum,Plantae
1150,Aceraceae,Acer,campestre,,,L.,Acer campestre L.,Plantae
1151,Aceraceae,Acer,platanoides,,,L.,Acer platanoides L.,Plantae
1152,Anacardiaceae,Rhus,coriaria,,,L.,Rhus coriaria L.,Plantae
1153,Anacardiaceae,Rhus,typhina,,,L.,Rhus typhina L.,Plantae
1154,Anacardiaceae,Pistacia,lentiscus,,,L.,Pistacia lentiscus L.,Plantae
1155,Anacardiaceae,Pistacia,terebinthus,,,L.,Pistacia terebinthus L.,Plantae
1156,Simaroubaceae,Ailanthus,altissima,,,(Mill.) Swingle,Ailanthus altissima (Mill.) Swingle,Plantae
1157,Rutaceae,Ruta,montana,,,(L.) L.,Ruta montana (L.) L.,Plantae
1158,Rutaceae,Ruta,angustifolia,,,Pers.,Ruta angustifolia Pers.,Plantae
1159,Rutaceae,Ruta,chalepensis,,,L.,Ruta chalepensis L.,Plantae
1160,Zygophyllaceae,Tribulus,terrestris,,,L.,Tribulus terrestris L.,Plantae
1161,Juglandaceae,Juglans,regia,,,L.,Juglans regia L.,Plantae
1162,Linaceae,Linum,bienne,,,Mill.,Linum bienne Mill.,Plantae
1163,Linaceae,Linum,usitatissimum,,,L.,Linum usitatissimum L.,Plantae
1164,Linaceae,Linum,narbonense,,,L.,Linum narbonense L.,Plantae
1165,Linaceae,Linum,narbonense,subsp.,barrasii, (Pau) Mart. Labarga & Muñoz Garm.,Linum narbonense subsp. barrasii (Pau) Mart. Labarga & Muñoz Garm.,Plantae
1166,Linaceae,Linum,maritimum,,,L.,Linum maritimum L.,Plantae
1167,Linaceae,Linum,trigynum,,,L.,Linum trigynum L.,Plantae
1168,Linaceae,Linum,strictum,,,L.,Linum strictum L.,Plantae
1169,Linaceae,Linum,strictum,subsp.,strictum,L.,Linum strictum L. subsp. strictum,Plantae
1170,Linaceae,Linum,catharticum,,,L.,Linum catharticum L.,Plantae
1171,Linaceae,Radiola,linoides,,,Roth,Radiola linoides Roth,Plantae
1172,Geraniaceae,Geranium,columbinum,,,L.,Geranium columbinum L.,Plantae
1173,Geraniaceae,Geranium,rotundifolium,,,L.,Geranium rotundifolium L.,Plantae
1174,Geraniaceae,Geranium,sanguineum,,,L.,Geranium sanguineum L.,Plantae
1175,Geraniaceae,Geranium,dissectum,,,L.,Geranium dissectum L.,Plantae
1176,Geraniaceae,Geranium,pyrenaicum,,,Burm. fil.,Geranium pyrenaicum Burm. fil.,Plantae
1177,Geraniaceae,Geranium,pyrenaicum,subsp.,lusitanicum, (Samp.) S. Ortiz,Geranium pyrenaicum subsp. lusitanicum (Samp.) S. Ortiz,Plantae
1178,Geraniaceae,Geranium,pusillum,,,L.,Geranium pusillum L.,Plantae
1179,Geraniaceae,Geranium,molle,,,L.,Geranium molle L.,Plantae
1180,Geraniaceae,Geranium,lucidum,,,L.,Geranium lucidum L.,Plantae
1181,Geraniaceae,Geranium,purpureum,,,Vill.,Geranium purpureum Vill.,Plantae
1182,Geraniaceae,Geranium,robertianum,,,L.,Geranium robertianum L.,Plantae
1183,Geraniaceae,Erodium,botrys,,,(Cav.) Bertol.,Erodium botrys (Cav.) Bertol.,Plantae
1184,Geraniaceae,Erodium,maritimum,,,(L.) L’Hér.,Erodium maritimum (L.) L’Hér.,Plantae
1185,Geraniaceae,Erodium,malacoides,,,(L.) L’Hér.,Erodium malacoides (L.) L’Hér.,Plantae
1186,Geraniaceae,Erodium,cicutarium,,,(L.) L’Hér.,Erodium cicutarium (L.) L’Hér.,Plantae
1187,Geraniaceae,Erodium,aethiopicum,,,(Lam.) Brumh. & Thell.,Erodium aethiopicum (Lam.) Brumh. & Thell.,Plantae
1188,Geraniaceae,Erodium,salzmannii,,,delile,Erodium salzmannii delile,Plantae
1189,Geraniaceae,Erodium,moschatum,,,(L.) L’Hér.,Erodium moschatum (L.) L’Hér.,Plantae
1190,Geraniaceae,Erodium,carvifolium,,,Boiss. & Reut.,Erodium carvifolium Boiss. & Reut.,Plantae
1191,Geraniaceae,Erodium,glandulosum,,,(Cav.) Willd.,Erodium glandulosum (Cav.) Willd.,Plantae
1192,Oxalidaceae,Oxalis,corniculata,,,L.,Oxalis corniculata L.,Plantae
1193,Oxalidaceae,Oxalis,articulata,,,Savigny,Oxalis articulata Savigny,Plantae
1194,Oxalidaceae,Oxalis,acetosella,subsp.,acetosella,L.,Oxalis acetosella L. subsp. acetosella,Plantae
1195,Oxalidaceae,Oxalis,debilis,,,Kunth,Oxalis debilis Kunth,Plantae
1196,Oxalidaceae,Oxalis,latifolia,,,Kunth,Oxalis latifolia Kunth,Plantae
1197,Oxalidaceae,Oxalis,vallicola,,,(Rose) R. Knuth,Oxalis vallicola (Rose) R. Knuth,Plantae
1198,Oxalidaceae,Oxalis,pes-caprae,,,L.,Oxalis pes-caprae L.,Plantae
1199,Oxalidaceae,Oxalis,incarnata,,,L.,Oxalis incarnata L.,Plantae
1200,Oxalidaceae,Oxalis,purpurea,,,L.,Oxalis purpurea L.,Plantae
1201,Tropaeolaceae,Tropaeolum,majus,,,L.,Tropaeolum majus L.,Plantae
1202,Balsaminaceae,Impatiens,balfourii,,,Hook. fil.,Impatiens balfourii Hook. fil.,Plantae
1203,Polygalaceae,Polygala,microphylla,,,L.,Polygala microphylla L.,Plantae
1204,Polygalaceae,Polygala,monspeliaca,,,L.,Polygala monspeliaca L.,Plantae
1205,Polygalaceae,Polygala,vulgaris,,,L.,Polygala vulgaris L.,Plantae
1206,Polygalaceae,Polygala,serpyllifolia,,,Hosé,Polygala serpyllifolia Hosé,Plantae
1207,Araliaceae,Hedera,hibernica,,,(G. Kirchn.) Bean,Hedera hibernica (G. Kirchn.) Bean,Plantae
1208,Umbelliferae,Hydrocotyle,bonariensis,,,Lam.,Hydrocotyle bonariensis Lam.,Plantae
1209,Umbelliferae,Hydrocotyle,vulgaris,,,L.,Hydrocotyle vulgaris L.,Plantae
1210,Umbelliferae,Sanicula,europaea,,,L.,Sanicula europaea L.,Plantae
1211,Umbelliferae,Astrantia,major,,,L.,Astrantia major L.,Plantae
1212,Umbelliferae,Eryngium,viviparum,,,J. Gay,Eryngium viviparum J. Gay,Plantae
1213,Umbelliferae,Eryngium,tenue,,,Lam.,Eryngium tenue Lam.,Plantae
1214,Umbelliferae,Eryngium,duriaei,,,J. Gay ex Boiss.,Eryngium duriaei J. Gay ex Boiss.,Plantae
1215,Umbelliferae,Eryngium,bourgatii,,,Gouan,Eryngium bourgatii Gouan,Plantae
1216,Umbelliferae,Eryngium,maritimum,,,L.,Eryngium maritimum L.,Plantae
1217,Umbelliferae,Eryngium,campestre,,,L.,Eryngium campestre L.,Plantae
1218,Umbelliferae,Eryngium,corniculatum,,,Lam.,Eryngium corniculatum Lam.,Plantae
1219,Umbelliferae,Myrrhoides,nodosa,,,(L.) Cannon,Myrrhoides nodosa (L.) Cannon,Plantae
1220,Umbelliferae,Chaerophyllum,temulum,,,L.,Chaerophyllum temulum L.,Plantae
1221,Umbelliferae,Chaerophyllum,aureum,,,L.,Chaerophyllum aureum L.,Plantae
1222,Umbelliferae,Chaerophyllum,hirsutum,,,L.,Chaerophyllum hirsutum L.,Plantae
1223,Umbelliferae,Anthriscus,sylvestris,,,(L.) Hoffm.,Anthriscus sylvestris (L.) Hoffm.,Plantae
1224,Umbelliferae,Anthriscus,caucalis,,,M. Bieb.,Anthriscus caucalis M. Bieb.,Plantae
1225,Umbelliferae,Scandix,australis,,,L.,Scandix australis L.,Plantae
1226,Umbelliferae,Scandix,australis,subsp.,australis,L.,Scandix australis L. subsp. australis,Plantae
1227,Umbelliferae,Scandix,pecten-veneris,,,L.,Scandix pecten-veneris L.,Plantae
1228,Umbelliferae,Torilis,japonica,,,(Houtt.) DC.,Torilis japonica (Houtt.) DC.,Plantae
1229,Umbelliferae,Torilis,arvensis,,,(Huds.) Link,Torilis arvensis (Huds.) Link,Plantae
1230,Umbelliferae,Torilis,arvensis,subsp.,recta, Jury,Torilis arvensis subsp. recta Jury,Plantae
1231,Umbelliferae,Torilis,arvensis,subsp.,purpurea, (Ten.) Hayek,Torilis arvensis subsp. purpurea (Ten.) Hayek,Plantae
1232,Umbelliferae,Torilis,arvensis,subsp.,neglecta, (Spreng.) Thell.,Torilis arvensis subsp. neglecta (Spreng.) Thell.,Plantae
1233,Umbelliferae,Torilis,nodosa,,,(L.) Gaertn.,Torilis nodosa (L.) Gaertn.,Plantae
1234,Umbelliferae,Torilis,elongata,,,(Hoffmanns. & Link) Samp.,Torilis elongata (Hoffmanns. & Link) Samp.,Plantae
1235,Umbelliferae,Torilis,leptophylla,,,(L.) Rchb. fil.,Torilis leptophylla (L.) Rchb. fil.,Plantae
1236,Umbelliferae,Caucalis,platycarpos,,,L.,Caucalis platycarpos L.,Plantae
1237,Umbelliferae,Turgenia,latifolia,,,(L.) Hoffm.,Turgenia latifolia (L.) Hoffm.,Plantae
1238,Umbelliferae,Daucus,durieua,,,Lange,Daucus durieua Lange,Plantae
1239,Umbelliferae,Daucus,carota,subsp.,carota,L.,Daucus carota L. subsp. carota,Plantae
1240,Umbelliferae,Daucus,carota,subsp.,sativus, (Hoffm.) Schübl. & G. Martens,Daucus carota subsp. sativus (Hoffm.) Schübl. & G. Martens,Plantae
1241,Umbelliferae,Daucus,carota,subsp.,gummifer, (Syme) Hook. fil.,Daucus carota subsp. gummifer (Syme) Hook. fil.,Plantae
1242,Umbelliferae,Orlaya,daucoides,,,(L.) Greuter,Orlaya daucoides (L.) Greuter,Plantae
1243,Umbelliferae,Pseudorlaya,pumila,,,(L.) Grande,Pseudorlaya pumila (L.) Grande,Plantae
1244,Umbelliferae,Pseudorlaya,minuscula,,,(Pau) M. Laínz,Pseudorlaya minuscula (Pau) M. Laínz,Plantae
1245,Umbelliferae,Ammoides,pusilla,,,(Brot.) Breistr.,Ammoides pusilla (Brot.) Breistr.,Plantae
1246,Umbelliferae,Bifora,testiculata,,,(L.) Spreng.,Bifora testiculata (L.) Spreng.,Plantae
1247,Umbelliferae,Smyrnium,olusatrum,,,L.,Smyrnium olusatrum L.,Plantae
1248,Umbelliferae,Physospermum,cornubiense,,,(L.) DC.,Physospermum cornubiense (L.) DC.,Plantae
1249,Umbelliferae,Conium,maculatum,,,L.,Conium maculatum L.,Plantae
1250,Umbelliferae,Conopodium,subcarneum,,,(Boiss. & Reut.) Boiss. & Reut.,Conopodium subcarneum (Boiss. & Reut.) Boiss. & Reut.,Plantae
1251,Umbelliferae,Conopodium,marianum,,,Lange,Conopodium marianum Lange,Plantae
1252,Umbelliferae,Conopodium,pyrenaeum,,,(Loisel.) Miégev.,Conopodium pyrenaeum (Loisel.) Miégev.,Plantae
1253,Umbelliferae,Conopodium,majus,,,(Gouan) Loret,Conopodium majus (Gouan) Loret,Plantae
1254,Umbelliferae,Conopodium,majus,subsp.,marizianum, (Samp.) López Udias & Mateo,Conopodium majus subsp. marizianum (Samp.) López Udias & Mateo,Plantae
1255,Umbelliferae,Pimpinella,major,,,(L.) Huds.,Pimpinella major (L.) Huds.,Plantae
1256,Umbelliferae,Pimpinella,saxifraga,,,L.,Pimpinella saxifraga L.,Plantae
1257,Umbelliferae,Pimpinella,villosa,,,Schousb.,Pimpinella villosa Schousb.,Plantae
1258,Umbelliferae,Berula,erecta,,,(Huds.) Coville,Berula erecta (Huds.) Coville,Plantae
1259,Umbelliferae,Crithmum,maritimum,,,L.,Crithmum maritimum L.,Plantae
1260,Umbelliferae,Seseli,libanotis,,,(L.) W.D.J. Koch,Seseli libanotis (L.) W.D.J. Koch,Plantae
1261,Umbelliferae,Seseli,montanum,,,L.,Seseli montanum L.,Plantae
1262,Umbelliferae,Seseli,montanum,subsp.,peixotoanum, (Samp.) M. Laínz,Seseli montanum subsp. peixotoanum (Samp.) M. Laínz,Plantae
1263,Umbelliferae,Seseli,tortuosum,,,L.,Seseli tortuosum L.,Plantae
1264,Umbelliferae,Oenanthe,fistulosa,,,L.,Oenanthe fistulosa L.,Plantae
1265,Umbelliferae,Oenanthe,lachenalii,,,C.C. Gmel.,Oenanthe lachenalii C.C. Gmel.,Plantae
1266,Umbelliferae,Oenanthe,crocata,,,L.,Oenanthe crocata L.,Plantae
1267,Umbelliferae,Lilaeopsis,carolinensis,,,J.M. Coult. & Rose,Lilaeopsis carolinensis J.M. Coult. & Rose,Plantae
1268,Umbelliferae,Aethusa,cynapium,subsp.,cynapium,L.,Aethusa cynapium L. subsp. cynapium,Plantae
1269,Umbelliferae,Foeniculum,vulgare,,,Mill.,Foeniculum vulgare Mill.,Plantae
1270,Umbelliferae,Meum,athamanticum,,,Jacq.,Meum athamanticum Jacq.,Plantae
1271,Umbelliferae,Bupleurum,rotundifolium,,,L.,Bupleurum rotundifolium L.,Plantae
1272,Umbelliferae,Bupleurum,lancifolium,,,Hornem.,Bupleurum lancifolium Hornem.,Plantae
1273,Umbelliferae,Bupleurum,baldense,,,Turra,Bupleurum baldense Turra,Plantae
1274,Umbelliferae,Bupleurum,gerardi,,,All.,Bupleurum gerardi All.,Plantae
1275,Umbelliferae,Apium,graveolens,,,L.,Apium graveolens L.,Plantae
1276,Umbelliferae,Apium,nodiflorum,,,(L.) Lag.,Apium nodiflorum (L.) Lag.,Plantae
1277,Umbelliferae,Apium,inundatum,,,(L.) Rchb. fil.,Apium inundatum (L.) Rchb. fil.,Plantae
1278,Umbelliferae,Petroselinum,crispum,,,(Mill.) Fuss,Petroselinum crispum (Mill.) Fuss,Plantae
1279,Umbelliferae,Ammi,majus,,,L.,Ammi majus L.,Plantae
1280,Umbelliferae,Carum,verticillatum,,,(L.) W.D.J. Koch,Carum verticillatum (L.) W.D.J. Koch,Plantae
1281,Umbelliferae,Selinum,pyrenaeum,,,(L.) Gouan,Selinum pyrenaeum (L.) Gouan,Plantae
1282,Umbelliferae,Selinum,broteri,,,Hoffmanns. & Link,Selinum broteri Hoffmanns. & Link,Plantae
1283,Umbelliferae,Ligusticum,lucidum,,,Mill.,Ligusticum lucidum Mill.,Plantae
1284,Umbelliferae,Ligusticum,lucidum,subsp.,lucidum,Mill.,Ligusticum lucidum Mill. subsp. lucidum,Plantae
1285,Umbelliferae,Angelica,sylvestris,,,L.,Angelica sylvestris L.,Plantae
1286,Umbelliferae,Angelica,major,,,Lag.,Angelica major Lag.,Plantae
1287,Umbelliferae,Angelica,pachycarpa,,,Lange,Angelica pachycarpa Lange,Plantae
